customer_id,customer_name,gender,age,city,signup_date,state,customer_segment
11932,Customer 11932,Female,53,Pune,2023-12-16,Maharashtra,Regular
11933,Customer 11933,Male,44,Delhi,2024-08-01,Delhi,Regular
11934,Customer 11934,Other,39,Noida,2022-12-16,Uttar Pradesh,Regular
11935,Customer 11935,Female,39,Delhi,2025-03-01,Delhi,Loyal
11936,Customer 11936,Male,34,Mumbai,2023-06-30,Maharashtra,New
11937,Customer 11937,Male,62,Noida,2023-08-22,Uttar Pradesh,Loyal
11938,Customer 11938,Female,51,Nagpur,2022-02-01,Maharashtra,Regular
11939,Customer 11939,Male,49,Hyderabad,2022-09-16,Telangana,Loyal
11940,Customer 11940,Male,23,Chennai,2023-04-21,Tamil Nadu,Regular
11941,Customer 11941,Male,50,Mysuru,2024-04-04,Karnataka,VIP
11942,Customer 11942,Male,25,Mysuru,2024-08-29,Karnataka,Regular
11943,Customer 11943,Male,53,Chennai,2024-07-08,Tamil Nadu,VIP
11944,Customer 11944,Male,22,Coimbatore,2022-02-02,Tamil Nadu,New
11945,Customer 11945,Male,22,Mumbai,2024-06-17,Maharashtra,Loyal
11946,Customer 11946,Female,64,Delhi,2023-01-23,Delhi,Regular
11947,Customer 11947,Female,27,Nagpur,2024-03-08,Maharashtra,Loyal
11948,Customer 11948,Male,57,Bengaluru,2023-04-01,Karnataka,Loyal
11949,Customer 11949,Male,24,Noida,2025-03-13,Uttar Pradesh,Loyal
11950,Customer 11950,Female,29,Mumbai,2022-08-12,Maharashtra,New
11951,Customer 11951,Male,47,Jaipur,2022-08-05,Rajasthan,Loyal
11952,Customer 11952,Male,42,Kolkata,2022-06-05,West Bengal,Regular
11953,Customer 11953,Male,45,Noida,2024-02-28,Uttar Pradesh,New
11954,Customer 11954,Female,60,Nagpur,2022-02-05,Maharashtra,Regular
11955,Customer 11955,Female,30,Pune,2023-09-28,Maharashtra,Regular
11956,Customer 11956,Female,64,Pune,2022-01-09,Maharashtra,Loyal
11957,Customer 11957,Female,39,Kochi,2024-11-29,Kerala,Regular
11958,Customer 11958,Female,35,Mumbai,2022-06-28,Maharashtra,New
11959,Customer 11959,Male,44,Hyderabad,2024-08-16,Telangana,Regular
11960,Customer 11960,Female,25,Nagpur,2023-05-16,Maharashtra,VIP
11961,Customer 11961,Male,23,Nagpur,2023-01-08,Maharashtra,Regular
11962,Customer 11962,Female,28,Chennai,2024-12-27,Tamil Nadu,Loyal
11963,Customer 11963,Female,46,Jaipur,2024-08-27,Rajasthan,Regular
11964,Customer 11964,Female,58,Hyderabad,2023-05-30,Telangana,Loyal
11965,Customer 11965,Male,22,Jaipur,2022-12-30,Rajasthan,VIP
11966,Customer 11966,Male,24,Delhi,2024-02-16,Delhi,Regular
11967,Customer 11967,Female,39,Delhi,2024-02-13,Delhi,Regular
11968,Customer 11968,Female,64,Bengaluru,2022-11-25,Karnataka,Loyal
11969,Customer 11969,Female,21,Kochi,2024-03-04,Kerala,VIP
11970,Customer 11970,Male,49,Mysuru,2024-08-19,Karnataka,New
11971,Customer 11971,Female,36,Pune,2023-01-05,Maharashtra,Regular
11972,Customer 11972,Female,62,Kolkata,2023-08-20,West Bengal,Loyal
11973,Customer 11973,Female,50,Delhi,2025-02-11,Delhi,Regular
11974,Customer 11974,Female,18,Hyderabad,2023-07-25,Telangana,Regular
11975,Customer 11975,Female,63,Nagpur,2024-11-27,Maharashtra,Loyal
11976,Customer 11976,Female,58,Kolkata,2023-01-12,West Bengal,Regular
11977,Customer 11977,Female,61,Ahmedabad,2025-05-11,Gujarat,Regular
11978,Customer 11978,Female,58,Jaipur,2025-05-10,Rajasthan,VIP
11979,Customer 11979,Male,25,Delhi,2022-04-10,Delhi,Regular
11980,Customer 11980,Male,49,Nagpur,2024-03-26,Maharashtra,Loyal
11981,Customer 11981,Female,47,Delhi,2022-04-28,Delhi,Loyal
11982,Customer 11982,Female,63,Pune,2023-02-25,Maharashtra,Loyal
11983,Customer 11983,Female,45,Ahmedabad,2025-06-20,Gujarat,Loyal
11984,Customer 11984,Male,58,Noida,2023-06-25,Uttar Pradesh,Regular
11985,Customer 11985,Male,49,Delhi,2025-06-04,Delhi,Regular
11986,Customer 11986,Female,42,Hyderabad,2025-05-21,Telangana,Regular
11987,Customer 11987,Female,51,Delhi,2024-07-18,Delhi,Regular
11988,Customer 11988,Male,50,Mysuru,2023-11-30,Karnataka,New
11989,Customer 11989,Male,30,Kolkata,2022-04-23,West Bengal,Regular
11990,Customer 11990,Female,42,Kolkata,2023-01-08,West Bengal,Regular
11991,Customer 11991,Male,59,Pune,2022-10-26,Maharashtra,Regular
11992,Customer 11992,Female,57,Hyderabad,2024-11-08,Telangana,VIP
11993,Customer 11993,Male,56,Ahmedabad,2024-02-15,Gujarat,VIP
11994,Customer 11994,Female,61,Chennai,2023-11-02,Tamil Nadu,Regular
11995,Customer 11995,Female,61,Hyderabad,2022-01-11,Telangana,Regular
11996,Customer 11996,Female,27,Kolkata,2022-01-08,West Bengal,New
11997,Customer 11997,Male,48,Mysuru,2025-03-22,Karnataka,Regular
11998,Customer 11998,Female,61,Noida,2025-03-04,Uttar Pradesh,Loyal
11999,Customer 11999,Male,28,Pune,2023-04-06,Maharashtra,Loyal
12000,Customer 12000,Male,42,Chennai,2025-06-12,Tamil Nadu,Regular
12001,Customer 12001,Other,63,Mysuru,2022-09-12,Karnataka,Regular
12002,Customer 12002,Female,62,Ahmedabad,2023-08-09,Gujarat,Regular
12003,Customer 12003,Female,51,Jaipur,2022-12-28,Rajasthan,Regular
12004,Customer 12004,Male,37,Ahmedabad,2024-09-29,Gujarat,Loyal
12005,Customer 12005,Male,24,Mysuru,2024-02-27,Karnataka,Regular
12006,Customer 12006,Male,50,Jaipur,2022-07-28,Rajasthan,Loyal
12007,Customer 12007,Female,52,Mumbai,2022-09-24,Maharashtra,Regular
12008,Customer 12008,Female,46,Pune,2023-10-18,Maharashtra,Regular
12009,Customer 12009,Female,29,Hyderabad,2024-09-23,Telangana,Regular
12010,Customer 12010,Female,22,Jaipur,2023-07-08,Rajasthan,New
12011,Customer 12011,Male,29,Kochi,2024-01-06,Kerala,Loyal
12012,Customer 12012,Male,46,Jaipur,2023-02-25,Rajasthan,Loyal
12013,Customer 12013,Male,52,Nagpur,2022-11-04,Maharashtra,Loyal
12014,Customer 12014,Male,37,Noida,2022-05-17,Uttar Pradesh,New
12015,Customer 12015,Male,54,Nagpur,2022-07-14,Maharashtra,Loyal
12016,Customer 12016,Female,18,Hyderabad,2025-01-23,Telangana,New
12017,Customer 12017,Male,33,Hyderabad,2024-11-14,Telangana,New
12018,Customer 12018,Female,47,Pune,2025-06-09,Maharashtra,Regular
12019,Customer 12019,Male,26,Hyderabad,2023-08-29,Telangana,Regular
12020,Customer 12020,Other,59,Kolkata,2024-10-10,West Bengal,Loyal
12021,Customer 12021,Female,27,Jaipur,2024-05-11,Rajasthan,Loyal
12022,Customer 12022,Female,30,Jaipur,2022-08-09,Rajasthan,New
12023,Customer 12023,Male,37,Mumbai,2022-10-24,Maharashtra,Regular
12024,Customer 12024,Female,46,Chennai,2025-05-11,Tamil Nadu,Regular
12025,Customer 12025,Female,21,Hyderabad,2024-10-07,Telangana,New
12026,Customer 12026,Male,63,Nagpur,2022-12-09,Maharashtra,Regular
12027,Customer 12027,Male,45,Hyderabad,2023-08-16,Telangana,Loyal
12028,Customer 12028,Male,54,Ahmedabad,2025-05-13,Gujarat,Regular
12029,Customer 12029,Female,30,Mumbai,2024-06-10,Maharashtra,Loyal
12030,Customer 12030,Female,20,Kolkata,2022-03-18,West Bengal,Regular
12031,Customer 12031,Female,54,Kolkata,2023-12-08,West Bengal,Regular
12032,Customer 12032,Male,36,Delhi,2024-12-01,Delhi,Regular
12033,Customer 12033,Male,45,Jaipur,2025-04-20,Rajasthan,Loyal
12034,Customer 12034,Female,36,Kolkata,2024-01-27,West Bengal,Regular
12035,Customer 12035,Male,34,Jaipur,2025-05-03,Rajasthan,New
12036,Customer 12036,Female,35,Delhi,2023-08-13,Delhi,Loyal
12037,Customer 12037,Female,35,Mysuru,2023-01-23,Karnataka,New
12038,Customer 12038,Male,40,Noida,2024-07-15,Uttar Pradesh,VIP
12039,Customer 12039,Female,57,Bengaluru,2023-09-29,Karnataka,New
12040,Customer 12040,Male,26,Kolkata,2022-05-21,West Bengal,Loyal
12041,Customer 12041,Female,46,Chennai,2024-11-16,Tamil Nadu,Regular
12042,Customer 12042,Male,59,Ahmedabad,2023-03-24,Gujarat,Regular
12043,Customer 12043,Female,46,Coimbatore,2022-10-20,Tamil Nadu,New
12044,Customer 12044,Male,19,Mysuru,2025-06-13,Karnataka,Regular
12045,Customer 12045,Male,34,Kolkata,2023-12-16,West Bengal,Loyal
12046,Customer 12046,Female,62,Jaipur,2023-04-02,Rajasthan,Loyal
12047,Customer 12047,Male,48,Noida,2024-06-10,Uttar Pradesh,Regular
12048,Customer 12048,Female,45,Delhi,2024-04-18,Delhi,Regular
12049,Customer 12049,Male,60,Nagpur,2023-10-16,Maharashtra,New
12050,Customer 12050,Female,56,Coimbatore,2023-10-26,Tamil Nadu,Loyal
12051,Customer 12051,Male,47,Noida,2024-02-04,Uttar Pradesh,Regular
12052,Customer 12052,Female,52,Noida,2024-12-26,Uttar Pradesh,New
12053,Customer 12053,Male,37,Kolkata,2022-06-25,West Bengal,Loyal
12054,Customer 12054,Male,33,Mysuru,2023-05-25,Karnataka,Regular
12055,Customer 12055,Male,51,Kochi,2025-01-19,Kerala,New
12056,Customer 12056,Female,31,Coimbatore,2023-12-06,Tamil Nadu,New
12057,Customer 12057,Male,43,Pune,2025-04-04,Maharashtra,Loyal
12058,Customer 12058,Female,37,Bengaluru,2023-08-25,Karnataka,New
12059,Customer 12059,Female,59,Pune,2024-04-17,Maharashtra,Loyal
12060,Customer 12060,Male,41,Kochi,2024-09-28,Kerala,Regular
12061,Customer 12061,Female,60,Jaipur,2022-02-20,Rajasthan,New
12062,Customer 12062,Male,35,Jaipur,2023-11-17,Rajasthan,Loyal
12063,Customer 12063,Male,60,Ahmedabad,2022-09-23,Gujarat,Regular
12064,Customer 12064,Female,26,Coimbatore,2025-01-15,Tamil Nadu,Regular
12065,Customer 12065,Female,36,Pune,2023-08-29,Maharashtra,Regular
12066,Customer 12066,Female,37,Jaipur,2024-12-11,Rajasthan,New
12067,Customer 12067,Male,59,Kochi,2025-04-17,Kerala,Loyal
12068,Customer 12068,Male,47,Kolkata,2025-06-16,West Bengal,Regular
12069,Customer 12069,Male,43,Mumbai,2023-08-08,Maharashtra,Loyal
12070,Customer 12070,Female,48,Delhi,2022-12-05,Delhi,Regular
12071,Customer 12071,Female,52,Mumbai,2024-12-31,Maharashtra,Loyal
12072,Customer 12072,Female,20,Hyderabad,2023-01-09,Telangana,Loyal
12073,Customer 12073,Male,57,Pune,2023-08-03,Maharashtra,Regular
12074,Customer 12074,Male,46,Ahmedabad,2023-06-01,Gujarat,Regular
12075,Customer 12075,Male,23,Hyderabad,2025-06-15,Telangana,Regular
12076,Customer 12076,Male,18,Jaipur,2022-05-01,Rajasthan,New
12077,Customer 12077,Male,41,Nagpur,2024-04-16,Maharashtra,Loyal
12078,Customer 12078,Female,55,Chennai,2023-07-24,Tamil Nadu,Loyal
12079,Customer 12079,Female,51,Nagpur,2022-02-12,Maharashtra,Regular
12080,Customer 12080,Female,24,Kochi,2025-05-05,Kerala,Loyal
12081,Customer 12081,Male,28,Coimbatore,2022-03-13,Tamil Nadu,Regular
12082,Customer 12082,Male,28,Noida,2022-04-01,Uttar Pradesh,Regular
12083,Customer 12083,Female,53,Delhi,2023-05-06,Delhi,New
12084,Customer 12084,Male,37,Pune,2024-01-19,Maharashtra,Regular
12085,Customer 12085,Female,33,Ahmedabad,2024-09-24,Gujarat,Regular
12086,Customer 12086,Male,22,Ahmedabad,2023-01-18,Gujarat,New
12087,Customer 12087,Male,41,Kochi,2024-03-15,Kerala,Regular
12088,Customer 12088,Female,47,Mysuru,2025-03-23,Karnataka,VIP
12089,Customer 12089,Male,47,Jaipur,2022-06-19,Rajasthan,Loyal
12090,Customer 12090,Female,56,Chennai,2024-07-06,Tamil Nadu,Regular
12091,Customer 12091,Female,64,Bengaluru,2025-02-07,Karnataka,Regular
12092,Customer 12092,Male,54,Bengaluru,2022-05-31,Karnataka,New
12093,Customer 12093,Male,50,Bengaluru,2023-03-07,Karnataka,VIP
12094,Customer 12094,Female,37,Pune,2023-03-27,Maharashtra,Loyal
12095,Customer 12095,Female,39,Bengaluru,2023-10-05,Karnataka,Loyal
12096,Customer 12096,Male,58,Kolkata,2024-02-19,West Bengal,New
12097,Customer 12097,Female,38,Mumbai,2022-01-23,Maharashtra,Regular
12098,Customer 12098,Male,54,Ahmedabad,2023-01-02,Gujarat,New
12099,Customer 12099,Male,44,Chennai,2023-10-13,Tamil Nadu,Regular
12100,Customer 12100,Male,55,Mumbai,2024-03-30,Maharashtra,Regular
12101,Customer 12101,Male,52,Noida,2022-08-27,Uttar Pradesh,Loyal
12102,Customer 12102,Male,55,Chennai,2023-03-10,Tamil Nadu,Regular
12103,Customer 12103,Other,57,Mumbai,2023-12-05,Maharashtra,New
12104,Customer 12104,Male,23,Chennai,2025-02-24,Tamil Nadu,Loyal
12105,Customer 12105,Male,49,Noida,2024-07-30,Uttar Pradesh,New
12106,Customer 12106,Male,33,Hyderabad,2023-06-25,Telangana,Loyal
12107,Customer 12107,Female,45,Kolkata,2023-09-25,West Bengal,Regular
12108,Customer 12108,Female,33,Pune,2022-07-17,Maharashtra,Regular
12109,Customer 12109,Male,44,Pune,2023-04-27,Maharashtra,New
12110,Customer 12110,Male,20,Kochi,2025-04-17,Kerala,VIP
12111,Customer 12111,Male,38,Jaipur,2024-05-18,Rajasthan,Regular
12112,Customer 12112,Male,55,Ahmedabad,2023-06-07,Gujarat,Regular
12113,Customer 12113,Male,55,Bengaluru,2023-10-13,Karnataka,New
12114,Customer 12114,Male,47,Kolkata,2024-08-16,West Bengal,Loyal
12115,Customer 12115,Male,39,Nagpur,2023-03-13,Maharashtra,Regular
12116,Customer 12116,Female,36,Bengaluru,2024-05-06,Karnataka,VIP
12117,Customer 12117,Male,48,Jaipur,2022-11-10,Rajasthan,VIP
12118,Customer 12118,Female,37,Ahmedabad,2022-01-19,Gujarat,Loyal
12119,Customer 12119,Female,64,Coimbatore,2025-03-29,Tamil Nadu,VIP
12120,Customer 12120,Female,36,Jaipur,2024-03-28,Rajasthan,New
12121,Customer 12121,Male,19,Kolkata,2022-05-02,West Bengal,Regular
12122,Customer 12122,Male,57,Mumbai,2022-03-13,Maharashtra,Regular
12123,Customer 12123,Male,56,Chennai,2024-12-14,Tamil Nadu,New
12124,Customer 12124,Female,44,Nagpur,2023-04-05,Maharashtra,VIP
12125,Customer 12125,Male,25,Kolkata,2022-06-18,West Bengal,New
12126,Customer 12126,Female,62,Noida,2023-08-05,Uttar Pradesh,Loyal
12127,Customer 12127,Female,44,Coimbatore,2025-03-18,Tamil Nadu,Loyal
12128,Customer 12128,Male,32,Noida,2023-09-21,Uttar Pradesh,Regular
12129,Customer 12129,Female,29,Pune,2022-01-26,Maharashtra,New
12130,Customer 12130,Male,64,Kochi,2025-06-25,Kerala,New
12131,Customer 12131,Male,31,Pune,2023-12-22,Maharashtra,Regular
12132,Customer 12132,Male,24,Jaipur,2025-06-04,Rajasthan,Regular
12133,Customer 12133,Male,34,Bengaluru,2024-10-30,Karnataka,Regular
12134,Customer 12134,Female,43,Mumbai,2025-01-23,Maharashtra,Regular
12135,Customer 12135,Male,54,Nagpur,2022-05-01,Maharashtra,Loyal
12136,Customer 12136,Male,37,Jaipur,2022-05-06,Rajasthan,Regular
12137,Customer 12137,Female,27,Delhi,2023-07-03,Delhi,New
12138,Customer 12138,Female,36,Coimbatore,2024-12-28,Tamil Nadu,Loyal
12139,Customer 12139,Male,35,Coimbatore,2022-10-24,Tamil Nadu,Regular
12140,Customer 12140,Female,47,Jaipur,2023-11-17,Rajasthan,Regular
12141,Customer 12141,Female,47,Jaipur,2024-08-30,Rajasthan,Loyal
12142,Customer 12142,Male,42,Kolkata,2024-12-04,West Bengal,VIP
12143,Customer 12143,Male,41,Bengaluru,2023-09-27,Karnataka,Loyal
12144,Customer 12144,Male,27,Pune,2023-01-17,Maharashtra,New
12145,Customer 12145,Female,19,Kochi,2024-11-16,Kerala,Regular
12146,Customer 12146,Female,55,Bengaluru,2023-12-06,Karnataka,New
12147,Customer 12147,Female,49,Chennai,2023-05-12,Tamil Nadu,VIP
12148,Customer 12148,Female,52,Kolkata,2024-05-01,West Bengal,Regular
12149,Customer 12149,Male,54,Kolkata,2025-03-05,West Bengal,New
12150,Customer 12150,Male,24,Nagpur,2023-12-08,Maharashtra,Loyal
12151,Customer 12151,Male,24,Mumbai,2024-12-08,Maharashtra,VIP
12152,Customer 12152,Female,44,Kochi,2022-05-01,Kerala,Loyal
12153,Customer 12153,Female,27,Ahmedabad,2025-05-25,Gujarat,New
12154,Customer 12154,Male,50,Hyderabad,2023-09-18,Telangana,Regular
12155,Customer 12155,Female,60,Ahmedabad,2023-06-10,Gujarat,Loyal
12156,Customer 12156,Male,24,Jaipur,2024-12-02,Rajasthan,Regular
12157,Customer 12157,Male,23,Mysuru,2024-01-22,Karnataka,New
12158,Customer 12158,Male,23,Mysuru,2022-04-06,Karnataka,New
12159,Customer 12159,Male,30,Kolkata,2022-01-27,West Bengal,Loyal
12160,Customer 12160,Male,30,Bengaluru,2024-04-15,Karnataka,Regular
12161,Customer 12161,Male,19,Chennai,2025-06-19,Tamil Nadu,Loyal
12162,Customer 12162,Male,36,Nagpur,2023-05-02,Maharashtra,Regular
12163,Customer 12163,Male,36,Delhi,2022-08-28,Delhi,Regular
12164,Customer 12164,Female,55,Mysuru,2022-03-08,Karnataka,VIP
12165,Customer 12165,Male,19,Nagpur,2025-04-30,Maharashtra,Regular
12166,Customer 12166,Female,43,Kolkata,2025-02-16,West Bengal,Loyal
12167,Customer 12167,Male,23,Mumbai,2025-03-21,Maharashtra,New
12168,Customer 12168,Male,37,Noida,2022-08-19,Uttar Pradesh,New
12169,Customer 12169,Male,40,Ahmedabad,2022-12-17,Gujarat,Loyal
12170,Customer 12170,Male,32,Chennai,2024-01-31,Tamil Nadu,Loyal
12171,Customer 12171,Female,23,Pune,2025-04-09,Maharashtra,Loyal
12172,Customer 12172,Male,45,Jaipur,2024-05-12,Rajasthan,New
12173,Customer 12173,Female,52,Nagpur,2025-03-01,Maharashtra,Regular
12174,Customer 12174,Female,28,Mumbai,2022-12-23,Maharashtra,Loyal
12175,Customer 12175,Female,25,Delhi,2024-12-01,Delhi,Regular
12176,Customer 12176,Female,41,Hyderabad,2024-10-26,Telangana,Loyal
12177,Customer 12177,Female,38,Ahmedabad,2022-11-25,Gujarat,Regular
12178,Customer 12178,Male,53,Pune,2025-04-08,Maharashtra,VIP
12179,Customer 12179,Female,24,Ahmedabad,2024-06-29,Gujarat,Loyal
12180,Customer 12180,Male,22,Kolkata,2022-12-04,West Bengal,New
12181,Customer 12181,Male,46,Hyderabad,2024-12-28,Telangana,Loyal
12182,Customer 12182,Male,33,Ahmedabad,2024-05-31,Gujarat,New
12183,Customer 12183,Female,23,Kochi,2023-06-23,Kerala,Regular
12184,Customer 12184,Female,31,Delhi,2024-01-07,Delhi,Regular
12185,Customer 12185,Male,19,Mumbai,2023-03-19,Maharashtra,Regular
12186,Customer 12186,Female,42,Jaipur,2024-07-12,Rajasthan,Regular
12187,Customer 12187,Male,48,Mysuru,2024-07-08,Karnataka,Regular
12188,Customer 12188,Male,30,Hyderabad,2022-02-20,Telangana,New
12189,Customer 12189,Male,35,Kolkata,2022-05-29,West Bengal,New
12190,Customer 12190,Male,34,Kochi,2025-01-20,Kerala,Regular
12191,Customer 12191,Male,62,Pune,2023-01-03,Maharashtra,Regular
12192,Customer 12192,Female,45,Bengaluru,2023-08-03,Karnataka,Loyal
12193,Customer 12193,Female,29,Coimbatore,2023-10-18,Tamil Nadu,Regular
12194,Customer 12194,Male,52,Nagpur,2022-03-17,Maharashtra,Loyal
12195,Customer 12195,Female,39,Jaipur,2025-01-14,Rajasthan,Regular
12196,Customer 12196,Female,56,Ahmedabad,2022-08-15,Gujarat,New
12197,Customer 12197,Female,18,Mysuru,2024-08-16,Karnataka,Regular
12198,Customer 12198,Female,54,Hyderabad,2023-08-15,Telangana,Loyal
12199,Customer 12199,Male,38,Ahmedabad,2022-01-24,Gujarat,Regular
12200,Customer 12200,Female,18,Noida,2022-01-28,Uttar Pradesh,Loyal
12201,Customer 12201,Female,21,Nagpur,2022-05-01,Maharashtra,Regular
12202,Customer 12202,Male,49,Bengaluru,2024-05-02,Karnataka,New
12203,Customer 12203,Male,18,Kochi,2023-09-16,Kerala,Loyal
12204,Customer 12204,Female,30,Delhi,2024-06-08,Delhi,Regular
12205,Customer 12205,Male,63,Kochi,2022-01-31,Kerala,Regular
12206,Customer 12206,Other,64,Kochi,2025-06-04,Kerala,Regular
12207,Customer 12207,Male,34,Coimbatore,2024-05-19,Tamil Nadu,Regular
12208,Customer 12208,Female,29,Mumbai,2025-06-27,Maharashtra,Regular
12209,Customer 12209,Male,24,Kochi,2022-02-19,Kerala,New
12210,Customer 12210,Female,20,Ahmedabad,2023-12-27,Gujarat,VIP
12211,Customer 12211,Female,43,Bengaluru,2023-01-24,Karnataka,Loyal
12212,Customer 12212,Male,48,Bengaluru,2024-08-01,Karnataka,Regular
12213,Customer 12213,Female,53,Delhi,2024-10-11,Delhi,New
12214,Customer 12214,Male,43,Chennai,2023-04-20,Tamil Nadu,New
12215,Customer 12215,Male,20,Delhi,2024-01-26,Delhi,Loyal
12216,Customer 12216,Male,61,Ahmedabad,2023-08-26,Gujarat,Regular
12217,Customer 12217,Female,45,Chennai,2024-07-14,Tamil Nadu,Regular
12218,Customer 12218,Male,61,Chennai,2024-10-26,Tamil Nadu,Regular
12219,Customer 12219,Male,34,Mysuru,2024-03-03,Karnataka,Regular
12220,Customer 12220,Male,55,Mysuru,2023-02-16,Karnataka,Loyal
12221,Customer 12221,Female,64,Pune,2023-10-24,Maharashtra,Regular
12222,Customer 12222,Female,47,Hyderabad,2022-07-10,Telangana,Loyal
12223,Customer 12223,Male,19,Hyderabad,2024-02-25,Telangana,Regular
12224,Customer 12224,Male,25,Kolkata,2023-08-08,West Bengal,Regular
12225,Customer 12225,Female,31,Jaipur,2024-08-16,Rajasthan,New
12226,Customer 12226,Male,54,Mumbai,2023-05-15,Maharashtra,Regular
12227,Customer 12227,Female,52,Hyderabad,2023-08-03,Telangana,Regular
12228,Customer 12228,Female,59,Mysuru,2024-03-26,Karnataka,Regular
12229,Customer 12229,Female,56,Pune,2024-12-22,Maharashtra,Regular
12230,Customer 12230,Male,28,Kochi,2024-02-19,Kerala,Loyal
12231,Customer 12231,Female,32,Pune,2024-07-31,Maharashtra,New
12232,Customer 12232,Female,19,Kochi,2025-02-23,Kerala,Regular
12233,Customer 12233,Female,54,Chennai,2022-09-22,Tamil Nadu,VIP
12234,Customer 12234,Male,60,Kolkata,2022-01-07,West Bengal,Regular
12235,Customer 12235,Male,49,Jaipur,2025-05-14,Rajasthan,Loyal
12236,Customer 12236,Male,57,Delhi,2025-04-17,Delhi,Loyal
12237,Customer 12237,Female,30,Mumbai,2023-11-26,Maharashtra,Regular
12238,Customer 12238,Female,60,Ahmedabad,2024-09-18,Gujarat,Regular
12239,Customer 12239,Male,34,Chennai,2024-07-06,Tamil Nadu,Loyal
12240,Customer 12240,Male,32,Delhi,2025-06-05,Delhi,Loyal
12241,Customer 12241,Male,50,Hyderabad,2024-01-18,Telangana,New
12242,Customer 12242,Female,33,Kolkata,2022-05-26,West Bengal,Regular
12243,Customer 12243,Female,30,Chennai,2022-08-29,Tamil Nadu,Regular
12244,Customer 12244,Male,39,Nagpur,2024-05-06,Maharashtra,Loyal
12245,Customer 12245,Male,40,Hyderabad,2022-10-14,Telangana,Regular
12246,Customer 12246,Male,53,Delhi,2024-08-09,Delhi,Loyal
12247,Customer 12247,Female,60,Mumbai,2022-01-26,Maharashtra,VIP
12248,Customer 12248,Female,27,Ahmedabad,2023-03-28,Gujarat,Loyal
12249,Customer 12249,Female,34,Delhi,2022-04-16,Delhi,Loyal
12250,Customer 12250,Male,47,Kochi,2022-08-28,Kerala,Regular
12251,Customer 12251,Female,30,Chennai,2022-11-28,Tamil Nadu,New
12252,Customer 12252,Male,47,Chennai,2024-06-30,Tamil Nadu,Regular
12253,Customer 12253,Female,63,Ahmedabad,2024-12-01,Gujarat,Regular
12254,Customer 12254,Male,47,Bengaluru,2023-10-07,Karnataka,Regular
12255,Customer 12255,Female,24,Mumbai,2022-02-04,Maharashtra,Loyal
12256,Customer 12256,Female,27,Noida,2024-05-25,Uttar Pradesh,Regular
12257,Customer 12257,Female,52,Hyderabad,2023-01-19,Telangana,Loyal
12258,Customer 12258,Female,19,Pune,2024-03-21,Maharashtra,Regular
